CAM	Y	M 	D 	H	Obs	Pred0	Pred24	Pred48
  8 2020  2 10  0     0.00     5.07     5.05     5.60
  9 2020  2 10  0     0.00     3.10     3.34     3.44
  1 2020  2 11  0     3.00     2.07     2.07     2.53
  2 2020  2 11  0     3.00     8.14     7.48     8.78
  3 2020  2 11  0     3.00     3.05     3.05     4.69
  4 2020  2 11  0     3.00     3.03     3.00     1.83
  5 2020  2 11  0     3.00     1.27     0.96     1.71
  6 2020  2 11  0     3.00     3.04     3.04     2.55
  7 2020  2 11  0     3.00     0.55     0.47     0.61
  8 2020  2 11  0     3.00     2.82     2.83     2.58
  9 2020  2 11  0     3.00     0.60     0.60     0.76
  1 2020  2 12  0     5.38     3.53     3.53     4.08
  2 2020  2 12  0     5.38     7.80     7.59    12.92
  3 2020  2 12  0     5.38    10.35    10.35    11.56
  4 2020  2 12  0     5.38     2.34     2.06     2.51
  5 2020  2 12  0     5.38     3.07     2.90     1.54
  6 2020  2 12  0     5.38     3.17     3.17     3.92
  7 2020  2 12  0     5.38     1.15     1.00     1.43
  8 2020  2 12  0     5.38     3.53     3.55     3.99
  9 2020  2 12  0     5.38     0.65     0.64     1.34
  1 2020  2 13  0     5.73     5.26     5.26     3.20
  2 2020  2 13  0     5.73    15.91    12.56    15.97
  3 2020  2 13  0     5.73    12.70    12.71    13.95
  4 2020  2 13  0     5.73     4.96     3.96     3.53
  5 2020  2 13  0     5.73     9.62     7.51     5.90
  6 2020  2 13  0     5.73     5.14     5.14     5.47
  7 2020  2 13  0     5.73     2.85     2.94     3.09
  8 2020  2 13  0     5.73     5.99     6.02     6.35
  9 2020  2 13  0     5.73     1.53     1.51     1.78
  1 2020  2 14  0     5.57     6.51     6.54     7.13
  2 2020  2 14  0     5.57    13.47    11.81    15.99
  3 2020  2 14  0     5.57     6.98     7.01     7.63
  4 2020  2 14  0     5.57     2.13     2.38     2.37
  5 2020  2 14  0     5.57     6.17    10.24     3.93
  6 2020  2 14  0     5.57     3.25     3.25     3.59
  7 2020  2 14  0     5.57     2.78     2.34     2.63
  8 2020  2 14  0     5.57     4.65     4.68     5.27
  9 2020  2 14  0     5.57     1.03     1.15     1.26
  1 2020  2 15  0    13.42     3.84     3.86     3.76
  2 2020  2 15  0    13.42     7.76     7.51     5.47
  3 2020  2 15  0    13.42     9.62     9.67    10.53
